date,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDIDR,USDINR,USDJPY,USDKRW,USDSGD,USDTWD,USDZAR
1995-01-02,0.7752749919891375,1.223099976778025,1.5616249740124002,0.6402250081300724,1.4018750190734752,1.312925010919575,2194.5249633789253,31.369999885558997,99.93500137329148,788.5,1.4568749964237,26.229999542236,3.5438499450683496
1995-01-03,0.7721999883651725,1.221825003623975,1.5616999864578252,0.6397999823093425,1.4025999903679,1.314974993467325,2193.999938964875,31.370500564575,100.39999961853,788.274993896485,1.4561499953269998,26.229999542236,3.5493999719619502
1995-01-04,0.7685250043869,1.221200019121175,1.561750024557125,0.6387249976396575,1.40382501482965,1.3124499917030499,2195.7499389648747,31.36975049972525,101.0025005340575,789.2750091552725,1.4539500176906501,26.229999542236,3.5549749732017752
1995-01-05,0.768724992871285,1.2242250144481748,1.5618499815464002,0.6377750188112274,1.40080001950265,1.306050032377225,2198.25,31.367499828338502,101.0924987792975,789.8000030517575,1.45267498493195,26.2795000076295,3.5543750524521003
1995-01-06,0.7670000046491651,1.2217499911785001,1.5564000010490502,0.6370500028133401,1.4001999795437001,1.30612498521805,2198.299987792975,31.369250297546248,101.0950012207025,790.6500091552725,1.4527499973774,26.301499843597497,3.5591999888420247
1995-01-09,0.7642000019550325,1.227100014686575,1.5570000112056501,0.637024998664855,1.404049992561375,1.2976000010967499,2199.9749755859502,31.370000362396,100.54249954223674,791.4250030517575,1.450749993324275,26.328999996185253,3.5532499551773
1995-01-10,0.765249997377395,1.23354998230935,1.56139999628065,0.6388749927282324,1.4101999998092751,1.2846750020980748,2204.625,31.36949968338,100.07749938964774,791.125,1.450050026178375,26.304750442505004,3.5389000177383503
1995-01-11,0.7683250010013575,1.23315000534055,1.5606000125408248,0.64129999279976,1.4113749861717502,1.285350024700175,2207.625,31.36825037002575,99.9249992370605,790.274993896485,1.4509000182151999,26.309000015259002,3.5326500535011247
1995-01-12,0.768549993634225,1.2351500093936751,1.5664999783039248,0.6417749971151375,1.4151499867439,1.28532499074935,2222.625,31.3692498207095,99.37249946594075,790.074981689455,1.4600749909877748,26.3057498931885,3.52777498960495
1995-01-13,0.7618250101804724,1.235350012779225,1.5702250301837999,0.6391749829053875,1.41387498378755,1.28545001149175,2222.5,31.367000579834002,98.66749954223624,792.75,1.46025002002715,26.284999847412003,3.526750028133375
1995-01-16,0.75917500257492,1.2358749806881002,1.5687250196933749,0.63875000178814,1.4103499650955251,1.287375003099425,2214.25,31.36774969100925,98.44499969482425,793.2999877929701,1.451624989509575,26.3190002441405,3.5313749909400998
1995-01-17,0.759849995374675,1.23559999465945,1.56687504053115,0.6399500072002401,1.41525000333785,1.285275012254725,2210.5,31.37325000762925,98.804998397827,791.975006103515,1.4490499794483251,26.304500102996997,3.5356249809265003
1995-01-18,0.760224997997285,1.23517498373985,1.5696000158786503,0.6403000056743625,1.42092502117155,1.28775000572205,2210.3249511719,31.371749877929748,99.3250007629395,792.6750030517576,1.4507750272750999,26.265749931335503,3.5349999666214
1995-01-19,0.7643750011920925,1.241250008344625,1.57882499694825,0.6417749971151375,1.4220249950885748,1.2833999991416751,2214.575012207025,31.37025070190425,99.319999694825,792.6999969482425,1.45182499289515,26.2797503471375,3.53759998083115
1995-01-20,0.7690500020980825,1.24920001626015,1.58787497878075,0.6424249857664099,1.42360001802445,1.2717750370502499,2216.325012207025,31.371500015258498,99.28999900817851,792.4250030517575,1.4479749798775001,26.277500152587997,3.533525049686425
1995-01-23,0.768574997782705,1.2499749958515,1.5903249680996001,0.6438250094652175,1.420675009489075,1.2699249982833751,2216.5749511719,31.3725004196165,99.66500091552649,791.8000030517576,1.4480499923229,26.27975034713725,3.5343499779700998
1995-01-24,0.7696750015020375,1.2506500482559,1.5962999761104502,0.6459500044584275,1.416350007057225,1.270200014114375,2217.25,31.37375020980825,99.64500045776376,790.75,1.450924992561375,26.28424978256225,3.532949984073625
1995-01-25,0.7686249911785149,1.2499499917030248,1.594875007867825,0.6450750082731225,1.414400011301025,1.272424966096875,2219.9749755859502,31.379000663757,99.54500198364275,787.75,1.45232501626015,26.251749992370748,3.5335999727249
1995-01-26,0.7650499939918525,1.2472499907017,1.5914750099182,0.6427499949932125,1.41284999251365,1.275599986314775,2220.875,31.372999191284,99.44000053405776,785.5499877929701,1.45232501626015,26.2479996681215,3.53750002384185
1995-01-27,0.7622749954462049,1.24632498621945,1.5895249843597499,0.640774995088575,1.4150750041008249,1.2746750116348249,2220.75,31.37825012207025,99.354999542236,787.20001220703,1.451824992895125,26.2774991989135,3.5377000570297
1995-01-30,0.758624985814095,1.250675022602075,1.59210002422335,0.6393249928951275,1.4163250029087249,1.270475000143025,2217.0,31.37675046920775,98.81249809265148,789.40002441406,1.451700001955,26.290000915527,3.5343999862670747
1995-01-31,0.7584499865770351,1.246175020933125,1.5878499746322752,0.6392249912023524,1.41387498378755,1.27614998817445,2217.299987792975,31.37325048446625,99.04000091552724,789.40002441406,1.4530000090599249,26.290000915527,3.534050047397575
1995-02-01,0.7567999958992,1.24137499928475,1.580874979496,0.6383250057697301,1.4074999988079,1.284925013780625,2217.049987792975,31.3725004196165,99.30250167846675,789.40002441406,1.4533750116825002,26.290000915527,3.540374994277925
1995-02-02,0.7581250071525549,1.243450015783325,1.58244997262955,0.6402250081300724,1.405675023794175,1.2837500274181501,2218.825012207025,31.3720002174375,99.3549995422365,788.9000091552725,1.4521499872207748,26.290000915527,3.54140001535415
1995-02-03,0.755225002765655,1.23810002207755,1.5721250176429749,0.638374984264375,1.4028000235557752,1.28884997963905,2219.125,31.37750005722025,99.579999923706,791.3500061035149,1.45512503385545,26.284500122070252,3.5497499704361
1995-02-06,0.75135000050068,1.2324250042438498,1.5598749816417499,0.634049996733665,1.398374974727625,1.295149981975525,2219.3499755859502,31.37175035476675,99.47750091552724,792.1750030517576,1.459825009107575,26.245250225067252,3.5497499704360753
1995-02-07,0.74805000424385,1.2318249940872499,1.5582499802112748,0.631099998950955,1.396124988794325,1.297274976968775,2219.2249755859502,31.370000362396,99.34249877929675,790.0749969482424,1.46187499165535,26.271999835968252,3.5504999756813254
1995-02-08,0.744974985718725,1.2312999963759999,1.554975032806425,0.6305999755859375,1.396124988794325,1.2981249988079249,2220.75,31.3680000305175,99.12500190734875,790.4250030517575,1.4585000276565498,26.275749683380248,3.55052495002745
1995-02-09,0.74362500011921,1.2343499660492,1.556225001811975,0.6325500011444101,1.3972499966621252,1.2942000031471501,2220.950012207025,31.373000144958496,98.8850002288815,790.9250030517576,1.4539500176906501,26.2667503356935,3.5500750541687003
1995-02-10,0.743774980306625,1.2378750145435249,1.56014999747275,0.633199989795685,1.4004500210285,1.2878250181675,2221.625,31.374250411987248,98.94249916076649,793.2000122070299,1.4526999592781,26.2975006103515,3.549224972724925
1995-02-13,0.7453999817371351,1.2412000000476748,1.56295001506805,0.6340749859809875,1.401849985122675,1.2823750078678,2220.0500488281,31.3720002174375,98.70750045776352,793.3749847412125,1.451425045728675,26.3309998512265,3.543525040149725
1995-02-14,0.7451750040054326,1.2447999715805,1.560300022363675,0.6339000016450875,1.4006250202655501,1.2792000174522498,2219.3999023438,31.373250007629252,98.65749931335425,791.2249908447275,1.4527249932289248,26.346500396728498,3.5424750447273503
1995-02-15,0.7464250028133401,1.2485499978065502,1.5615500211715752,0.6349500119686126,1.402424991130825,1.27517500519755,2220.0,31.37174987792975,98.41500091552726,791.399993896485,1.453625053167325,26.3457498550415,3.54187500476835
1995-02-16,0.744950011372565,1.2554500102997002,1.570924997329725,0.63459999859333,1.4069000184535752,1.267125010490425,2218.0,31.3695001602175,97.84249877929699,794.0750122070301,1.4526000320911252,26.33849954605125,3.543599963188175
1995-02-17,0.7395500093698499,1.265924960374825,1.5805500149726748,0.631400004029275,1.407775014638875,1.254925012588525,2217.25,31.36899995803825,97.35250091552726,794.6999969482424,1.4505000114440751,26.344500064849747,3.5408750176429753
1995-02-20,0.7374249994754799,1.27125003933905,1.582100003957775,0.6306749880313876,1.40414997935295,1.248975008726125,2216.049987792975,31.370500564575,97.1124992370605,793.274993896485,1.451700001955025,26.335249423980752,3.5384500026703
1995-02-21,0.7406499981880175,1.270574986934675,1.581500023603425,0.63450002670288,1.4003250300884251,1.247949987649925,2216.0,31.3829998970035,97.25749969482425,789.3499908447276,1.4521250128746,26.364000320434748,3.5480250120163
1995-02-22,0.74099999666214,1.2713250219822,1.586850017309175,0.63592500984669,1.3987750113010502,1.2459750175476,2215.25,31.37949991226175,97.04749870300276,788.9250030517575,1.4525499939918498,26.336750507355,3.575625002384175
